identifier,Category,Temperature L1,Product,Size,Temperature L2,Sugar,Milk,calories,caffeine,protein,sodium
22 oz Ceylon Extracted Iced Tea,Pure tea,Ice,Ceylon Black Pure Tea,Large,No,Regular,Standard,0.0,72.0,0.0,0.0
22 oz Ceylon Extracted Iced Tea,Pure tea,Ice,Ceylon Black Pure Tea,Large,No,Regular,Oat Milk,0.0,72.0,0.0,0.0
22 oz Ceylon Extracted Iced Tea,Pure tea,Ice,Ceylon Black Pure Tea,Large,No,Less,Standard,0.0,72.0,0.0,0.0
22 oz Ceylon Extracted Iced Tea,Pure tea,Ice,Ceylon Black Pure Tea,Large,No,Less,Oat Milk,0.0,72.0,0.0,0.0
22 oz Ceylon Extracted Iced Tea,Pure tea,Ice,Ceylon Black Pure Tea,Large,No,Half,Standard,0.0,72.0,0.0,0.0
22 oz Ceylon Extracted Iced Tea,Pure tea,Ice,Ceylon Black Pure Tea,Large,No,Half,Oat Milk,0.0,72.0,0.0,0.0
22 oz Ceylon Extracted Iced Tea,Pure tea,Ice,Ceylon Black Pure Tea,Large,No,Slight,Standard,0.0,72.0,0.0,0.0
22 oz Ceylon Extracted Iced Tea,Pure tea,Ice,Ceylon Black Pure Tea,Large,No,Slight,Oat Milk,0.0,72.0,0.0,0.0
22 oz Ceylon Extracted Iced Tea,Pure tea,Ice,Ceylon Black Pure Tea,Large,No,No,Standard,0.0,72.0,0.0,0.0
22 oz Ceylon Extracted Iced Tea,Pure tea,Ice,Ceylon Black Pure Tea,Large,No,No,Oat Milk,0.0,72.0,0.0,0.0
12 oz Hot Tea Latte (extracted Roasted Oolong),Pure tea,Hot,Roasted Oolong Tea,Small,Hot,Extra,Standard,220.0,75.0,6.0,160.0
12 oz Hot Tea Latte (extracted Roasted Oolong),Pure tea,Hot,Roasted Oolong Tea,Small,Hot,Extra,Oat Milk,220.0,75.0,6.0,160.0
12 oz Hot Tea Latte (extracted Roasted Oolong),Pure tea,Hot,Roasted Oolong Tea,Small,Hot,Regular,Standard,220.0,75.0,6.0,160.0
12 oz Hot Tea Latte (extracted Roasted Oolong),Pure tea,Hot,Roasted Oolong Tea,Small,Hot,Regular,Oat Milk,220.0,75.0,6.0,160.0
12 oz Hot Tea Latte (extracted Roasted Oolong),Pure tea,Hot,Roasted Oolong Tea,Small,Hot,Less,Standard,220.0,75.0,6.0,160.0
12 oz Hot Tea Latte (extracted Roasted Oolong),Pure tea,Hot,Roasted Oolong Tea,Small,Hot,Less,Oat Milk,220.0,75.0,6.0,160.0
12 oz Hot Tea Latte (extracted Roasted Oolong),Pure tea,Hot,Roasted Oolong Tea,Small,Hot,Half,Standard,220.0,75.0,6.0,160.0
12 oz Hot Tea Latte (extracted Roasted Oolong),Pure tea,Hot,Roasted Oolong Tea,Small,Hot,Half,Oat Milk,220.0,75.0,6.0,160.0
12 oz Hot Tea Latte (extracted Roasted Oolong),Pure tea,Hot,Roasted Oolong Tea,Small,Hot,Slight,Standard,220.0,75.0,6.0,160.0
12 oz Hot Tea Latte (extracted Roasted Oolong),Pure tea,Hot,Roasted Oolong Tea,Small,Hot,Slight,Oat Milk,220.0,75.0,6.0,160.0
12 oz Hot Tea Latte (extracted Roasted Oolong),Pure tea,Hot,Roasted Oolong Tea,Small,Hot,No,Standard,220.0,75.0,6.0,160.0
12 oz Hot Tea Latte (extracted Roasted Oolong),Pure tea,Hot,Roasted Oolong Tea,Small,Hot,No,Oat Milk,220.0,75.0,6.0,160.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Regular,Extra,Standard,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Regular,Extra,Oat Milk,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Regular,Regular,Standard,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Regular,Regular,Oat Milk,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Regular,Less,Standard,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Regular,Less,Oat Milk,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Regular,Half,Standard,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Regular,Half,Oat Milk,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Regular,Slight,Standard,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Regular,Slight,Oat Milk,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Regular,No,Standard,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Regular,No,Oat Milk,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Less,Extra,Standard,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Less,Extra,Oat Milk,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Less,Regular,Standard,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Less,Regular,Oat Milk,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Less,Less,Standard,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Less,Less,Oat Milk,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Less,Half,Standard,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Less,Half,Oat Milk,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Less,Slight,Standard,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Less,Slight,Oat Milk,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Less,No,Standard,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,Less,No,Oat Milk,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,No,Extra,Standard,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,No,Extra,Oat Milk,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,No,Regular,Standard,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,No,Regular,Oat Milk,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,No,Less,Standard,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,No,Less,Oat Milk,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,No,Half,Standard,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,No,Half,Oat Milk,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,No,Slight,Standard,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,No,Slight,Oat Milk,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,No,No,Standard,160.0,71.0,3.0,100.0
12 oz Iced Tea Latte (extracted Roasted Oolong),Pure tea,Ice,Roasted Oolong Tea,Small,No,No,Oat Milk,160.0,71.0,3.0,100.0
16 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Regular,Hot,Extra,Standard,0.0,34.0,0.0,0.0
16 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Regular,Hot,Extra,Oat Milk,0.0,34.0,0.0,0.0
16 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Regular,Hot,Regular,Standard,0.0,34.0,0.0,0.0
16 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Regular,Hot,Regular,Oat Milk,0.0,34.0,0.0,0.0
16 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Regular,Hot,Less,Standard,0.0,34.0,0.0,0.0
16 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Regular,Hot,Less,Oat Milk,0.0,34.0,0.0,0.0
16 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Regular,Hot,Half,Standard,0.0,34.0,0.0,0.0
16 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Regular,Hot,Half,Oat Milk,0.0,34.0,0.0,0.0
16 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Regular,Hot,Slight,Standard,0.0,34.0,0.0,0.0
16 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Regular,Hot,Slight,Oat Milk,0.0,34.0,0.0,0.0
16 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Regular,Hot,No,Standard,0.0,34.0,0.0,0.0
16 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Regular,Hot,No,Oat Milk,0.0,34.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Regular,Extra,Standard,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Regular,Extra,Oat Milk,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Regular,Regular,Standard,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Regular,Regular,Oat Milk,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Regular,Less,Standard,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Regular,Less,Oat Milk,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Regular,Half,Standard,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Regular,Half,Oat Milk,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Regular,Slight,Standard,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Regular,Slight,Oat Milk,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Regular,No,Standard,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Regular,No,Oat Milk,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Less,Extra,Standard,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Less,Extra,Oat Milk,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Less,Regular,Standard,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Less,Regular,Oat Milk,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Less,Less,Standard,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Less,Less,Oat Milk,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Less,Half,Standard,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Less,Half,Oat Milk,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Less,Slight,Standard,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Less,Slight,Oat Milk,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Less,No,Standard,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,Less,No,Oat Milk,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,No,Extra,Standard,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,No,Extra,Oat Milk,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,No,Regular,Standard,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,No,Regular,Oat Milk,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,No,Less,Standard,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,No,Less,Oat Milk,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,No,Half,Standard,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,No,Half,Oat Milk,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,No,Slight,Standard,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,No,Slight,Oat Milk,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,No,No,Standard,0.0,33.0,0.0,0.0
16 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Regular,No,No,Oat Milk,0.0,33.0,0.0,0.0
22 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Large,Hot,Extra,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Large,Hot,Extra,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Large,Hot,Regular,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Large,Hot,Regular,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Large,Hot,Less,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Large,Hot,Less,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Large,Hot,Half,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Large,Hot,Half,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Large,Hot,Slight,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Large,Hot,Slight,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Large,Hot,No,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Hot Tea,Pure tea,Hot,Roasted Oolong Tea,Large,Hot,No,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Regular,Extra,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Regular,Extra,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Regular,Regular,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Regular,Regular,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Regular,Less,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Regular,Less,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Regular,Half,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Regular,Half,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Regular,Slight,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Regular,Slight,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Regular,No,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Regular,No,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Less,Extra,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Less,Extra,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Less,Regular,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Less,Regular,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Less,Less,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Less,Less,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Less,Half,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Less,Half,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Less,Slight,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Less,Slight,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Less,No,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,Less,No,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,No,Extra,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,No,Extra,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,No,Regular,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,No,Regular,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,No,Less,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,No,Less,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,No,Half,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,No,Half,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,No,Slight,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,No,Slight,Oat Milk,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,No,No,Standard,0.0,46.0,0.0,0.0
22 oz Roasted Oolong Extracted Iced Tea,Pure tea,Ice,Roasted Oolong Tea,Large,No,No,Oat Milk,0.0,46.0,0.0,0.0
,Other teas,Hot,Jasmine Green Lemon Tea,Small,Hot,Extra,Standard,,,,
,Other teas,Hot,Jasmine Green Lemon Tea,Small,Hot,Extra,Oat Milk,,,,
,Other teas,Hot,Jasmine Green Lemon Tea,Small,Hot,Regular,Standard,,,,
,Other teas,Hot,Jasmine Green Lemon Tea,Small,Hot,Regular,Oat Milk,,,,
,Other teas,Hot,Jasmine Green Lemon Tea,Small,Hot,Less,Standard,,,,
,Other teas,Hot,Jasmine Green Lemon Tea,Small,Hot,Less,Oat Milk,,,,
,Other teas,Hot,Jasmine Green Lemon Tea,Small,Hot,Half,Standard,,,,
,Other teas,Hot,Jasmine Green Lemon Tea,Small,Hot,Half,Oat Milk,,,,
,Other teas,Hot,Jasmine Green Lemon Tea,Small,Hot,Slight,Standard,,,,
,Other teas,Hot,Jasmine Green Lemon Tea,Small,Hot,Slight,Oat Milk,,,,
,Other teas,Hot,Jasmine Green Lemon Tea,Small,Hot,No,Standard,,,,
,Other teas,Hot,Jasmine Green Lemon Tea,Small,Hot,No,Oat Milk,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Regular,Extra,Standard,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Regular,Extra,Oat Milk,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Regular,Regular,Standard,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Regular,Regular,Oat Milk,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Regular,Less,Standard,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Regular,Less,Oat Milk,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Regular,Half,Standard,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Regular,Half,Oat Milk,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Regular,Slight,Standard,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Regular,Slight,Oat Milk,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Regular,No,Standard,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Regular,No,Oat Milk,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Less,Extra,Standard,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Less,Extra,Oat Milk,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Less,Regular,Standard,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Less,Regular,Oat Milk,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Less,Less,Standard,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Less,Less,Oat Milk,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Less,Half,Standard,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Less,Half,Oat Milk,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Less,Slight,Standard,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Less,Slight,Oat Milk,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Less,No,Standard,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,Less,No,Oat Milk,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,No,Extra,Standard,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,No,Extra,Oat Milk,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,No,Regular,Standard,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,No,Regular,Oat Milk,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,No,Less,Standard,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,No,Less,Oat Milk,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,No,Half,Standard,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,No,Half,Oat Milk,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,No,Slight,Standard,,,,
,Other teas,Ice,Jasmine Green Lemon Tea,Small,No,Slight,Oat Milk,,,,
